commit_id,commit_date,content,author,type
c6b56c0e4edbe21b7900e49f6b80d135dcc17c3e,Sun Oct 23 00:00:00 EDT 2005,PR: MNG-1001 Submitted by: Johnny R. Ruiz III add VCS section based on scm URL git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327911 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
0df347f0e56141c1af74b63da07dc9e35fc1144e,Sun Oct 23 00:00:00 EDT 2005,PR: MNG-1249 fix value of isExternalReport git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327904 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
ea8e16f26d9b9040f0b8f0fc6492abd32022eb34,Sun Oct 23 00:00:00 EDT 2005,PR: MNG-1244 Submitted by: Mark Hobson make m2 wrapper script work under cygwin when there are spaces in the path git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327899 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
9deb44caaadef490b91606e1a6c840018a034ea4,Sun Oct 23 00:00:00 EDT 2005,update the descriptor after removing requirement git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327890 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
b27079e743ae7083f603c6f64e9027d2cf312a08,Sun Oct 23 00:00:00 EDT 2005,PR: MNG-1130 Submitted by: Jerome Lacoste Reviewed by:  Brett Porter Add a jar signing mojo Modifications made: formatting  fix tests to run on Windows git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327889 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
d7c3795f1ca2ece68adf42cc17cd5092842a7980,Sun Oct 23 00:00:00 EDT 2005,remove unused code git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327887 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
9f0c44d7eb5aecf119eb9b147f277aebd8aec396,Sun Oct 23 00:00:00 EDT 2005,fix bad loop variable usage git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327886 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
56f566e79e8f80e1f820ca920c0655d39364d1f2,Sun Oct 23 00:00:00 EDT 2005,clean some imports and unused code git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327885 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
6658ef65e30f8260fd9b6e9a579cd5a912ba6401,Sun Oct 23 00:00:00 EDT 2005,avoid "unused" error git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327883 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
0c1b0aca6c76b5c50432cf9433bd54e840c06a16,Sun Oct 23 00:00:00 EDT 2005,cleanup some unused fields git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327882 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
05add6c489dc8a2296c225ee84f713734cd270bf,Sun Oct 23 00:00:00 EDT 2005,PR: MNG-976 Submitted by: Lester Ecarma Reviewed by:  Brett Porter add meminitial and maxmem settings to the forking compiler git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327878 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
bc1d56f5d4a4cbac096e1f86b281e8602fa7bebd,Sun Oct 23 00:00:00 EDT 2005,add note git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327873 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
42204a5125953b9f1bac0cfc444ce5ca93969cfc,Sun Oct 23 00:00:00 EDT 2005,PR: MNG-1000 adjust assertions and jdk 1.5 language features based on JDK being used git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327871 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
73ecb763cc8945531012794628426b90df7d9814,Sun Oct 23 00:00:00 EDT 2005,update eol-style git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327869 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
f65248c28bf33682acecfe97663ece4ba47b32b1,Sun Oct 23 00:00:00 EDT 2005,PR: MNG-1237 Submitted by: Lester Ecarma put -J options on the command line instead of in @options file git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327868 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
a7698ef82dbccc64e24eb6eaf63d7abbf8180a61,Sun Oct 23 00:00:00 EDT 2005,ignore git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327866 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
60a6b237273828a333976564e24263b1c6172be8,Sun Oct 23 00:00:00 EDT 2005,PR: MNG-993 Submitted by: Edwin Punzalan only write workspace and project at root of execution git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327862 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
ab145f192d62cde21ee7ed96de2bfcf97b2a7519,Sun Oct 23 00:00:00 EDT 2005,PR: MNG-999 Submitted by: Edwin Punzalan use runtime classpath elements instead of all artifacts to avoid getting non-classpath elements in the libraries list git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327860 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
ef63fb13c49f9aff1341d4bf56136226bec6cf93,Sun Oct 23 00:00:00 EDT 2005,correct dependency needed git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327857 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
5b39d1c4c8bfcdbe8b158d156a745ada49f3f3a7,Sun Oct 23 00:00:00 EDT 2005,update copyright git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327856 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
e7209954132581692c2ad496cb09013c29114f60,Sun Oct 23 00:00:00 EDT 2005,PR: MNG-1206 Submitted by: Edwin Punzalan include all dependencies in reactor projects in the generated assembly git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327855 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
d003003af6f85a8e32a816245cef9f6fbaa6d5b0,Sun Oct 23 00:00:00 EDT 2005,update eol-style git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327853 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
4c8f23c0a0192c719ed21b3565149e98f5cf06f5,Sun Oct 23 00:00:00 EDT 2005,PR: MNG-937 Submitted by: Johnny R. Ruiz III fix incorrect JRE classpath entry in eclipse .classpath file git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327852 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
73fa7a4522da8bc55c249cbf5956176128037dce,Sun Oct 23 00:00:00 EDT 2005,set property git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327849 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
9de61ebc9000cf42277f7ccd2e9860b196916f0e,Sun Oct 23 00:00:00 EDT 2005,PR: MNG-1229 Submitted by: Johnny R. Ruiz III Corrected documentation git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327846 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
7f635f887c0d807984f13094152b6e6a9d7a8301,Sun Oct 23 00:00:00 EDT 2005,PR: MNG-1093 Submitted by: Edwin Punzalan use the more standard basedir notation git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327840 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
994773a02444cd908cefbf630ce0ebf3d76050bf,Sun Oct 23 00:00:00 EDT 2005,Corrected a regression bug due to MNG-1216 ie Locale.ENGLISH is the default language for bundles. Reallowed the following configuration <locales>en ...</locales> by correcting initLocalesList() method. git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327801 13f79535-47bb-0310-9956-ffa450edef68 Vincent Siveton,Vincent Siveton,commit
1d5e18a4fcb325d45a6447af59be5504ab2566c3,Sun Oct 23 00:00:00 EDT 2005,Submitted by: Naoki Nose Reviewed by:  Vincent Siveton Providing Japanese support. Updated documentation. http://mail-archives.apache.org/mod_mbox/maven-dev/200510.mbox/%3c4359F188.4030609@mail.goo.ne.jp%3e git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327788 13f79535-47bb-0310-9956-ffa450edef68 Vincent Siveton,Vincent Siveton,commit
9f6a79c97581cddc9848e3a723fcfbd5d662ec85,Sun Oct 23 00:00:00 EDT 2005,ignore eclipse files git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327766 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
98b21e8b97bd60e81b4d63a484bf17fa92455c6d,Sun Oct 23 00:00:00 EDT 2005,fix incorrect test: deps at same level are indeterminate. Put desired version at  top level. git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327765 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
34c964a21fb69440446bf0575537d4169ebf171c,Sun Oct 23 00:00:00 EDT 2005,Upgrade dependencies git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327764 13f79535-47bb-0310-9956-ffa450edef68 Carlos Sanchez Gonzalez,Carlos Sanchez Gonzalez,commit
772bf37124c0537745be2de09bd1a1319a3cf218,Sun Oct 23 00:00:00 EDT 2005,PR: MNG-1223 error out if there are duplicate modules in the reactor git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327763 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
3177575ca9fa5bfd199f15257068e39dad9c208f,Sun Oct 23 00:00:00 EDT 2005,site fixes git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327762 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
9c9e7e19682fbd935e2f0564a0e81bc0aca67ab6,Sun Oct 23 00:00:00 EDT 2005,remove custom wagon manager  no longer necessary git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327758 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
4fb568ab4c8adc0fa80c6ecd0eb72b14f2e7c25f,Sat Oct 22 00:00:00 EDT 2005,PR: MNG-1264 Submitted by: Jerome Lacoste Reviewed by:  Stephane Nicoll Support of PAR and EJB3 artifact's type in EAR plugin git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327654 13f79535-47bb-0310-9956-ffa450edef68 Stephane Nicoll,Stephane Nicoll,commit
0969f7be0af39466211d45baf9e3c71a655f72c8,Sat Oct 22 00:00:00 EDT 2005,o fixing intro links git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327636 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
95c36806108bc0d043a6de344a1d5ac0336eeed6,Sat Oct 22 00:00:00 EDT 2005,Fixed reportsUrl git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327632 13f79535-47bb-0310-9956-ffa450edef68 Carlos Sanchez Gonzalez,Carlos Sanchez Gonzalez,commit
3fb76b2014e087613ea4e7206954a71674dd2c8c,Fri Oct 21 00:00:00 EDT 2005,fix script git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327257 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
62adbd11751495fef157a99927daa217b9bfa249,Fri Oct 21 00:00:00 EDT 2005,First pass at fixing MNG-1136. This is still not working as the jdk config property is not passed by the check mojo. Thus the jdk property is always null git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327233 13f79535-47bb-0310-9956-ffa450edef68 Vincent Massol,Vincent Massol,commit
402843facc288aef9b6f25240e34096cb663fb01,Fri Oct 21 00:00:00 EDT 2005,use the latest script name git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327228 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
5d9a7c3d2f9474cf1167b3656f30eb7cc7a3a079,Fri Oct 21 00:00:00 EDT 2005,Allow bundles with pom.xml git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327226 13f79535-47bb-0310-9956-ffa450edef68 Carlos Sanchez Gonzalez,Carlos Sanchez Gonzalez,commit
f2d882299f3fea767cd13998c0ecb28d43de9bb8,Fri Oct 21 00:00:00 EDT 2005,Deleted unused files git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327225 13f79535-47bb-0310-9956-ffa450edef68 Carlos Sanchez Gonzalez,Carlos Sanchez Gonzalez,commit
2f3d24529a54a811f6f343ea137d58e960f3894a,Fri Oct 21 00:00:00 EDT 2005,Minor enhancenment git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327223 13f79535-47bb-0310-9956-ffa450edef68 Carlos Sanchez Gonzalez,Carlos Sanchez Gonzalez,commit
d0da3f04d99054931996360cce3429e5fe15923f,Fri Oct 21 00:00:00 EDT 2005,Some more javadocs git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327165 13f79535-47bb-0310-9956-ffa450edef68 Vincent Massol,Vincent Massol,commit
ed662b21821a0f4832c85b017ece61f2a7135e2d,Fri Oct 21 00:00:00 EDT 2005,Update doxia for support docbook documents git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327142 13f79535-47bb-0310-9956-ffa450edef68 Emmanuel Venisse,Emmanuel Venisse,commit
0dd744766c334fa91c6578b114ab81c344eb84aa,Thu Oct 20 00:00:00 EDT 2005,PR: MNG-1261 Submitted by: Srepfler Srgjan fix link git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327068 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
9fbd9218c7d26a6e8343f12c82b1fac90cf5e148,Thu Oct 20 00:00:00 EDT 2005,make model config global git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327065 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
8d50ba07b2a6d90f40af0cd078541393a1f4c583,Thu Oct 20 00:00:00 EDT 2005,PR: MNG-1257 make javadoc work for WAR git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327064 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
263a6f0670b64948057e4212120df9327b3732bc,Thu Oct 20 00:00:00 EDT 2005,o fixing link git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327049 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
f3fcba0f72a22e972f5fbef5a80e7fc5901e44d2,Thu Oct 20 00:00:00 EDT 2005, git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327047 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
b86776f8fac323df100eacd200062f976098bdc0,Thu Oct 20 00:00:00 EDT 2005,o it's now just maven  git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327045 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
218f9aea6ed73d2d77b2c1644973c04ac533ebb2,Thu Oct 20 00:00:00 EDT 2005,o preparing to publish to the main site git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327044 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
c93340a7f50f5a969029334ac2d2e3a112e2f089,Thu Oct 20 00:00:00 EDT 2005,o fix for MNG-1194 using project.properties in filtering process git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327041 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
44e7bf618fedef182a3d897392b116ebf50a8386,Thu Oct 20 00:00:00 EDT 2005,o updating little test project git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327040 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
02d05c618f916d82e2cf8a396ce7edeecfc1930a,Thu Oct 20 00:00:00 EDT 2005,o i changed the wrong POM git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327028 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
49f2f32828dbe4616b37956129f443a85fb1b614,Thu Oct 20 00:00:00 EDT 2005, git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327024 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
336704e66c6e3ff8fcbccfae6dcfaaf57effa879,Thu Oct 20 00:00:00 EDT 2005,o need to use scpexe as the standard wagon has some problems o adding an extension to use the external ssh command git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327021 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
9ca511b45c55c84fe11ee141fbdd7fb84338fe3e,Thu Oct 20 00:00:00 EDT 2005,o changing version to 1.0-SNAPSHOT git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327014 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
5f0e006427d8c774a83f7a0d9a55ad349b585d28,Thu Oct 20 00:00:00 EDT 2005,Remove "available for beta testing" git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327011 13f79535-47bb-0310-9956-ffa450edef68 Carlos Sanchez Gonzalez,Carlos Sanchez Gonzalez,commit
b59afa48cabb3bc50b733e55620d997d2a891fad,Thu Oct 20 00:00:00 EDT 2005,whoops git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@327005 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
55494d0b64e6d2df5bcc8812ec118fea7a01ebf8,Thu Oct 20 00:00:00 EDT 2005,as usual  don't forget to handle source artifacts (should this be done automatically?) git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326993 13f79535-47bb-0310-9956-ffa450edef68 Fabrizio Giustina,Fabrizio Giustina,commit
8fc838b0b873eef677e9f80a09cba07a65489d83,Thu Oct 20 00:00:00 EDT 2005,o adding reference to the mojo project git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326991 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
66d3d44d7ecbe1d9cfec66ae538cc1d89386e713,Thu Oct 20 00:00:00 EDT 2005, git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326957 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
d63fe0162637f2a2195cd4876485b754b5669202,Thu Oct 20 00:00:00 EDT 2005,o correcting links for netbeans guide git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326949 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
3cae152be5fa7fe47045563fcd933e0352ed6284,Thu Oct 20 00:00:00 EDT 2005,o ibiblio upload git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326925 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
a94bbcf0e69a0e553bab9ff6bdf31029ffc3a678,Thu Oct 20 00:00:00 EDT 2005,o adding article from MNG-1153 git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326923 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
8f85a92cfd17d1d1fa6b0710916b26357e0177e8,Thu Oct 20 00:00:00 EDT 2005,o adding a note to share with a couple other people git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326919 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
3b0bb4c11c7da2233a2f1050466368ff10fc08ce,Thu Oct 20 00:00:00 EDT 2005,o start of a repository plugin  we can now make bundles for upload   to JIRA. git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326918 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
61b7fe600d90d9c51e3a4cc6e3c9a6f7f2f296a1,Thu Oct 20 00:00:00 EDT 2005,MNG-1216: Move code part to sort projectInfos and projectReports with the default locale setted git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326890 13f79535-47bb-0310-9956-ffa450edef68 Vincent Siveton,Vincent Siveton,commit
c0a503396eaf1329554a22bf3e2aeab85ada611d,Thu Oct 20 00:00:00 EDT 2005,MNG-1216  MNG-1239: Add a default bundle (safety) for assembly-plugin  pmd-plugin  clover-plugin  site-plugin git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326881 13f79535-47bb-0310-9956-ffa450edef68 Vincent Siveton,Vincent Siveton,commit
2b1488cc7e86bb86bef1540b06fa7b6d5b321095,Thu Oct 20 00:00:00 EDT 2005,Added testSourceRoot too as suggested by Piotr Burdylo on IRC. git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326879 13f79535-47bb-0310-9956-ffa450edef68 Kenney Westerhof,Kenney Westerhof,commit
8a54ef664323e17e8e368e94a2afc3b49d76c859,Wed Oct 19 00:00:00 EDT 2005,updated download page git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326765 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
0479f08e019d37e47a6aa9f78f061163a7698bd8,Wed Oct 19 00:00:00 EDT 2005,o fixing tpyo (ha!) git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326763 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
0ae719be8ebf8c14b617018eb8cce318ebf3337d,Wed Oct 19 00:00:00 EDT 2005,o upload bundle doco git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326758 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
563e84537a71d1e6d0a144fbc79101e016fb264e,Wed Oct 19 00:00:00 EDT 2005,add FAQ about setting up a sync git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326754 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
b90a65ee87b7d52247414f3f7d7dfee1d1534096,Wed Oct 19 00:00:00 EDT 2005,add project FAQ git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326751 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
125191becb0db0782a3f004e569ad0b76d25ebbc,Wed Oct 19 00:00:00 EDT 2005, git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326746 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
d00b5ed11558c2f6dba95acdd8f2cb1b0ca902cb,Wed Oct 19 00:00:00 EDT 2005,update roadmap git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326726 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
0b30f0257ebed32680df66370f7f3e351713060d,Wed Oct 19 00:00:00 EDT 2005,updated download page and index git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326697 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
6ce0a078ffa2490874e208b9a4117f3857475708,Wed Oct 19 00:00:00 EDT 2005,o fix reference to doco on front page git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326693 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
a0bafa1b27e7f067ba33856ec8f14166f98d7510,Wed Oct 19 00:00:00 EDT 2005,[maven-release-plugin] prepare for next development iteration git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326689 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
9282d21a607e1fceff0c7bd299a88a843a668a57,Wed Oct 19 00:00:00 EDT 2005,[maven-release-plugin] prepare release maven-archetype-mojo-1.0-alpha-4 git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326687 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
0311a2900eda889ea69a82a6fe48ac1024cd4e49,Wed Oct 19 00:00:00 EDT 2005,revert version git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326685 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
fb3763d313499c746615a6ed995873bc169e9050,Wed Oct 19 00:00:00 EDT 2005,[maven-release-plugin] prepare release maven-archetype-mojo-2.0-beta-1 git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326684 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
fbb96d97665e1be40e7f14521cee82a59e8fe656,Wed Oct 19 00:00:00 EDT 2005,update mojo archetype for 2.0 git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326667 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
f9f05935695b31936e9629618cf1428975235403,Wed Oct 19 00:00:00 EDT 2005, git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326658 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
35279906463e902e71aaaba0a5c54703349d944a,Wed Oct 19 00:00:00 EDT 2005,cleaning up glossary git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326655 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
99ed67e747448a09558076b8c76532fcf9213b05,Wed Oct 19 00:00:00 EDT 2005,apply changes from tag maven 2.0 rev 326649 git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326654 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
d25845da4345c884ab2ea27f06795ed3946d5496,Wed Oct 19 00:00:00 EDT 2005,fix markup git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326651 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
59dfd7900a74154d932bbe19409e01eb85d076a5,Wed Oct 19 00:00:00 EDT 2005,fix wagon version git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326648 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
32d5f597623e633713df4294a65b965e8b951700,Wed Oct 19 00:00:00 EDT 2005,Putting beanshell back in the dependencies list. git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@326646 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
